"","loyalty_number","country","province","city","postal_code","gender","education","salary","marital_status","loyalty_card","clv","enrollment_type","enrollment_year","enrollment_month","cancellation_year","cancellation_month"
"7304",420890,"Canada","Ontario","Toronto","M2M7K8","Female","High School or Below",21853,"Single","Star",4525.37,"2018 Promotion",2018,3,0,0
"7305",269297,"Canada","Ontario","Thunder Bay","K8T5M5","Female","Bachelor",47702,"Married","Nova",6638.12,"Standard",2014,4,0,0
"7306",414757,"Canada","British Columbia","Vancouver","V6E3Z3","Female","Bachelor",47379,"Married","Nova",6645.93,"Standard",2014,7,0,0
"7307",300945,"Canada","Quebec","Montreal","H2Y2W2","Female","Bachelor",102020,"Married","Nova",6646.75,"Standard",2018,7,0,0
"7308",115749,"Canada","British Columbia","Vancouver","V6E3D9","Male","Bachelor",104712,"Married","Nova",6650.82,"Standard",2018,6,0,0
"7309",325382,"Canada","Quebec","Hull","J8Y3Z5","Female","College",0,"Single","Nova",6656.71,"Standard",2014,5,0,0
"7310",901690,"Canada","British Columbia","Vancouver","V5R1W3","Male","Bachelor",72638,"Married","Nova",6661.18,"Standard",2013,7,0,0
"7311",207220,"Canada","Newfoundland","St. John's","A1C6H9","Male","College",0,"Married","Nova",6661.74,"Standard",2016,10,0,0
"7312",490932,"Canada","Ontario","Ottawa","K1G4Z0","Female","College",0,"Married","Nova",6669.18,"Standard",2015,9,0,0
"7313",159351,"Canada","Quebec","Montreal","H2T9K8","Male","Bachelor",73273,"Married","Nova",6670.85,"Standard",2013,8,0,0
"7314",714757,"Canada","Ontario","Ottawa","K1F2R2","Male","College",0,"Single","Nova",6671.77,"Standard",2016,6,0,0
"7315",296412,"Canada","Ontario","Ottawa","K1F2R2","Male","Bachelor",99204,"Married","Star",4533.73,"2018 Promotion",2018,4,2018,5
"7316",755406,"Canada","Ontario","Kingston","M9K2P4","Male","Bachelor",99706,"Married","Nova",6674.46,"Standard",2014,11,0,0
"7317",245440,"Canada","Ontario","Thunder Bay","K8T5M5","Female","College",0,"Single","Nova",6679.14,"Standard",2013,7,2017,4
"7318",853266,"Canada","British Columbia","Vancouver","V6E3Z3","Male","Bachelor",49785,"Married","Nova",6680.15,"Standard",2018,6,0,0
"7319",563428,"Canada","Ontario","Kingston","M9K2P4","Male","Bachelor",49302,"Married","Nova",6687.59,"Standard",2014,10,2015,1
"7320",125919,"Canada","Quebec","Montreal","H4G3T4","Male","Bachelor",73602,"Married","Nova",6689.02,"Standard",2016,11,0,0
"7321",360256,"Canada","Ontario","Trenton","K8V4B2","Female","Bachelor",73602,"Married","Nova",6689.02,"Standard",2017,7,0,0
"7322",468192,"Canada","Quebec","Quebec City","G1B3L5","Male","Bachelor",73602,"Married","Nova",6689.02,"Standard",2016,5,0,0
"7323",711775,"Canada","Quebec","Hull","J8Y3Z5","Female","Bachelor",73602,"Married","Nova",6689.02,"Standard",2015,4,2015,6
"7324",480502,"Canada","British Columbia","Vancouver","V6E3D9","Male","Bachelor",73792,"Married","Nova",6696.9,"Standard",2017,10,2018,11
"7325",700430,"Canada","British Columbia","Vancouver","V5R1W3","Female","College",0,"Single","Nova",6699.22,"Standard",2012,10,0,0
"7326",828988,"Canada","Alberta","Banff","T4V1D4","Male","Bachelor",73176,"Married","Nova",6701.57,"Standard",2015,11,0,0
"7327",783928,"Canada","Ontario","Toronto","M2P4F6","Male","High School or Below",56797,"Married","Nova",6701.77,"Standard",2016,1,0,0
"7328",288491,"Canada","Nova Scotia","Halifax","B3J9S2","Male","Bachelor",64756,"Married","Nova",6712.29,"Standard",2014,6,0,0
"7329",985211,"Canada","Quebec","Montreal","H2T2J6","Male","College",0,"Married","Nova",6714.07,"Standard",2014,4,0,0
"7330",628924,"Canada","Saskatchewan","Regina","S6J3G0","Male","College",0,"Single","Nova",6715.34,"Standard",2016,2,0,0
"7331",157672,"Canada","Ontario","Trenton","K8V4B2","Male","Master",107927,"Married","Nova",6715.59,"Standard",2017,7,0,0
"7332",120140,"Canada","Quebec","Montreal","H2Y2W2","Male","Bachelor",58623,"Married","Nova",6721.89,"Standard",2015,3,0,0
"7333",313837,"Canada","Ontario","Toronto","M2P4F6","Male","College",0,"Single","Star",4556.59,"2018 Promotion",2018,3,2018,11
"7334",888430,"Canada","Saskatchewan","Regina","S6J3G0","Female","College",0,"Single","Nova",6731.05,"Standard",2018,5,0,0
"7335",892632,"Canada","Quebec","Tremblant","H5Y2S9","Female","College",0,"Single","Nova",6739.32,"Standard",2015,8,0,0
"7336",331992,"Canada","Quebec","Montreal","H4G3T4","Female","College",0,"Married","Nova",6739.66,"Standard",2018,11,0,0
"7337",424917,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","College",0,"Single","Nova",6743.12,"Standard",2015,12,0,0
"7338",570796,"Canada","Ontario","Ottawa","K1F2R2","Female","College",0,"Single","Nova",6743.13,"Standard",2014,12,0,0
"7339",402706,"Canada","Quebec","Tremblant","H5Y2S9","Female","College",0,"Married","Nova",6744.19,"Standard",2014,7,0,0
"7340",557458,"Canada","New Brunswick","Moncton","E1A2A7","Female","College",0,"Married","Nova",6744.19,"Standard",2016,4,0,0
"7341",410218,"Canada","British Columbia","Whistler","V6T1Y8","Female","Bachelor",70732,"Married","Nova",6745.89,"Standard",2014,12,0,0
"7342",567261,"Canada","Manitoba","Winnipeg","R3R3T4","Female","Bachelor",83369,"Married","Nova",6746.43,"Standard",2012,10,0,0
"7343",241455,"Canada","Manitoba","Winnipeg","R2C0M5","Female","Doctor",258663,"Divorced","Nova",6747.52,"Standard",2018,7,0,0
"7344",580472,"Canada","Quebec","Montreal","H2Y4R4","Female","Doctor",258663,"Divorced","Nova",6747.52,"Standard",2012,11,0,0
"7345",522111,"Canada","Ontario","Toronto","P2T6G3","Female","Bachelor",81975,"Single","Nova",6748.23,"Standard",2014,11,0,0
"7346",569720,"Canada","Ontario","Toronto","P2T6G3","Male","College",0,"Married","Nova",6751.44,"Standard",2012,11,0,0
"7347",932100,"Canada","Alberta","Edmonton","T3G6Y6","Male","Bachelor",56265,"Married","Nova",6756.65,"Standard",2013,12,2015,5
"7348",277188,"Canada","Ontario","Thunder Bay","K8T5M5","Female","Bachelor",83736,"Divorced","Nova",6761.11,"Standard",2015,3,0,0
"7349",356812,"Canada","British Columbia","Vancouver","V6E3Z3","Male","College",0,"Single","Nova",6763.18,"Standard",2013,5,0,0
"7350",888115,"Canada","Ontario","Toronto","P1L8X8","Male","Bachelor",60920,"Married","Nova",6767.81,"Standard",2016,12,0,0
"7351",873468,"Canada","British Columbia","West Vancouver","V6V8Z3","Female","College",0,"Single","Nova",6769.32,"Standard",2014,3,0,0
"7352",117358,"Canada","Ontario","Toronto","M2Z4K1","Male","Bachelor",86365,"Divorced","Nova",6770.31,"Standard",2018,11,0,0
"7353",205195,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","Bachelor",86365,"Divorced","Nova",6770.31,"Standard",2013,4,2016,1
"7354",118379,"Canada","New Brunswick","Moncton","E1A2A7","Female","Bachelor",51923,"Married","Nova",6775.92,"Standard",2014,3,0,0
"7355",229210,"Canada","Quebec","Tremblant","H5Y2S9","Female","Bachelor",51923,"Married","Nova",6775.92,"Standard",2014,2,0,0
"7356",963642,"Canada","New Brunswick","Moncton","E1A2A7","Male","College",0,"Single","Nova",6778.84,"Standard",2016,8,0,0
"7357",681822,"Canada","British Columbia","Vancouver","V6E3Z3","Male","Bachelor",51017,"Married","Nova",6782.56,"Standard",2014,2,0,0
"7358",193953,"Canada","Alberta","Edmonton","T9G1W3","Male","College",0,"Single","Nova",6784.89,"Standard",2015,6,0,0
"7359",776956,"Canada","Ontario","Ottawa","K1F2R2","Female","Bachelor",55696,"Single","Star",4589.94,"2018 Promotion",2018,4,0,0
"7360",299501,"Canada","Ontario","Sudbury","M5V1G5","Male","College",0,"Single","Nova",6785.54,"Standard",2015,6,0,0
"7361",627778,"Canada","British Columbia","West Vancouver","V6V8Z3","Female","College",0,"Single","Nova",6788.08,"Standard",2017,4,0,0
"7362",590727,"Canada","British Columbia","Vancouver","V6E3D9","Male","College",0,"Single","Nova",6791.22,"Standard",2017,5,2018,1
"7363",669501,"Canada","Ontario","Toronto","P5S6R4","Female","College",0,"Single","Nova",6791.22,"Standard",2014,12,0,0
"7364",939766,"Canada","Ontario","Toronto","M2M7K8","Female","Bachelor",48188,"Married","Nova",6793.77,"Standard",2017,2,0,0
"7365",971164,"Canada","Alberta","Edmonton","T9G1W3","Female","Bachelor",48188,"Married","Nova",6793.77,"Standard",2015,5,0,0
"7366",779435,"Canada","Ontario","Toronto","P1J8T7","Female","College",0,"Single","Star",4645.84,"2018 Promotion",2018,3,2018,11
"7367",441113,"Canada","Nova Scotia","Halifax","B3J9S2","Male","Bachelor",55701,"Single","Nova",6798.27,"Standard",2015,2,0,0
"7368",170656,"Canada","British Columbia","Whistler","V6T1Y8","Female","Bachelor",66629,"Married","Nova",6802.07,"Standard",2014,9,0,0
"7369",676371,"Canada","Quebec","Montreal","H2T9K8","Male","Bachelor",66629,"Married","Nova",6802.07,"Standard",2017,12,0,0
"7370",244099,"Canada","Ontario","Toronto","M2M7K8","Female","College",0,"Married","Star",4863.54,"2018 Promotion",2018,2,0,0
"7371",713085,"Canada","Alberta","Banff","T4V1D4","Male","Bachelor",59595,"Married","Nova",6806.49,"Standard",2017,2,0,0
"7372",197509,"Canada","Manitoba","Winnipeg","R2C0M5","Female","Bachelor",55898,"Married","Nova",6807.27,"Standard",2015,6,0,0
"7373",264904,"Canada","Ontario","Toronto","P1W1K4","Male","College",0,"Married","Nova",6810.53,"Standard",2018,9,0,0
"7374",152016,"Canada","Ontario","Toronto","P1J8T7","Female","Bachelor",-58486,"Married","Aurora",5067.21,"2018 Promotion",2018,2,0,0
"7375",891810,"Canada","Ontario","Toronto","P1J8T7","Male","Bachelor",48365,"Divorced","Nova",6819.23,"Standard",2012,9,0,0
"7376",361707,"Canada","British Columbia","Vancouver","V6E3Z3","Female","College",0,"Single","Nova",6829.41,"Standard",2015,9,0,0
"7377",292617,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","College",0,"Married","Nova",6832.11,"Standard",2015,11,0,0
"7378",853608,"Canada","British Columbia","Vancouver","V6E3D9","Male","Bachelor",80661,"Married","Nova",6832.37,"Standard",2014,7,0,0
"7379",871287,"Canada","Ontario","Toronto","P1W1K4","Male","Bachelor",80661,"Married","Nova",6832.37,"Standard",2013,8,0,0
"7380",300051,"Canada","British Columbia","Vancouver","V5R1W3","Male","Bachelor",98313,"Married","Nova",6837.54,"Standard",2012,5,0,0
"7381",703505,"Canada","Ontario","Toronto","P1J8T7","Female","Bachelor",98313,"Married","Nova",6837.54,"Standard",2015,10,2018,11
"7382",201683,"Canada","Alberta","Calgary","T3E2V9","Male","Bachelor",69854,"Married","Nova",6837.93,"Standard",2013,1,0,0
"7383",324143,"Canada","Quebec","Montreal","H2T2J6","Male","Doctor",121241,"Married","Nova",6838.77,"Standard",2014,9,0,0
"7384",950947,"Canada","British Columbia","West Vancouver","V6V8Z3","Female","Doctor",121241,"Married","Nova",6838.77,"Standard",2014,12,2016,5
"7385",126219,"Canada","Alberta","Edmonton","T3G6Y6","Male","College",0,"Divorced","Nova",6846.15,"Standard",2014,1,0,0
"7386",668325,"Canada","Ontario","Toronto","M1R4K3","Male","College",0,"Divorced","Nova",6846.15,"Standard",2018,5,0,0
"7387",712026,"Canada","Quebec","Tremblant","H5Y2S9","Female","College",0,"Divorced","Nova",6846.15,"Standard",2013,12,0,0
"7388",828918,"Canada","British Columbia","Vancouver","V5R1W3","Male","College",0,"Divorced","Nova",6846.15,"Standard",2014,11,0,0
"7389",928804,"Canada","British Columbia","Whistler","V6T1Y8","Female","College",0,"Divorced","Nova",6846.15,"Standard",2012,10,0,0
"7390",327910,"Canada","Alberta","Calgary","T3E2V9","Male","Bachelor",83889,"Married","Nova",6847.12,"Standard",2015,11,0,0
"7391",553530,"Canada","British Columbia","Vancouver","V6E3D9","Male","College",0,"Married","Nova",6847.59,"Standard",2016,1,0,0
"7392",720536,"Canada","British Columbia","Kelowna","V092E9","Female","College",0,"Single","Nova",6852,"Standard",2014,9,2015,5
"7393",971627,"Canada","Ontario","Toronto","M2M7K8","Female","Bachelor",71992,"Married","Nova",6862.51,"Standard",2016,11,0,0
"7394",120868,"Canada","Quebec","Montreal","H2T9K8","Female","Bachelor",73455,"Divorced","Nova",6862.87,"Standard",2017,1,0,0
"7395",163388,"Canada","British Columbia","Whistler","V6T1Y8","Male","Bachelor",73455,"Divorced","Nova",6862.87,"Standard",2014,12,0,0
"7396",280659,"Canada","Ontario","Trenton","K8V4B2","Female","Bachelor",50458,"Married","Nova",6863.12,"Standard",2017,10,0,0
"7397",615578,"Canada","Quebec","Montreal","H2T9K8","Male","College",0,"Divorced","Nova",6866.09,"Standard",2012,7,0,0
"7398",726735,"Canada","Ontario","Toronto","P1L8X8","Female","College",0,"Single","Nova",6870.61,"Standard",2017,5,0,0
"7399",473648,"Canada","British Columbia","Vancouver","V1E4R6","Male","College",0,"Married","Nova",6871.97,"Standard",2018,8,0,0
"7400",183096,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","Bachelor",48073,"Divorced","Nova",6874.33,"Standard",2014,4,0,0
"7401",577151,"Canada","Ontario","Thunder Bay","K8T5M5","Female","Bachelor",86729,"Married","Aurora",5067.51,"2018 Promotion",2018,4,0,0
"7402",239184,"Canada","Ontario","Toronto","P1J8T7","Female","College",0,"Divorced","Nova",6877.82,"Standard",2013,11,0,0
"7403",653304,"Canada","Ontario","Toronto","P2T6G3","Female","Bachelor",36084,"Married","Aurora",5184.95,"2018 Promotion",2018,2,2018,10
"7404",772381,"Canada","Ontario","Toronto","P1J8T7","Male","Bachelor",78691,"Married","Nova",6880.47,"Standard",2013,5,0,0
"7405",319433,"Canada","Ontario","Toronto","M2Z4K1","Male","Bachelor",94010,"Married","Nova",6883.69,"Standard",2015,9,0,0
"7406",582429,"Canada","Ontario","Toronto","P1W1K4","Male","Bachelor",57236,"Married","Nova",6886.32,"Standard",2013,8,2018,2
"7407",755362,"Canada","Quebec","Montreal","H2T2J6","Male","Bachelor",54455,"Married","Nova",6889.62,"Standard",2017,7,0,0
"7408",616611,"Canada","British Columbia","Dawson Creek","U5I4F1","Male","Bachelor",83824,"Married","Nova",6898.46,"Standard",2013,8,2015,2
"7409",553089,"Canada","New Brunswick","Fredericton","E3B2H2","Male","College",0,"Married","Nova",6900.95,"Standard",2012,6,0,0
"7410",983968,"Canada","Ontario","Sudbury","M5V1G5","Male","College",0,"Single","Nova",6904.08,"Standard",2016,12,0,0
"7411",411204,"Canada","Yukon","Whitehorse","Y2K6R0","Female","Bachelor",63218,"Married","Nova",6907.55,"Standard",2015,2,0,0
"7412",347629,"Canada","British Columbia","Vancouver","V6E3D9","Male","College",0,"Married","Nova",6912.04,"Standard",2017,6,0,0
"7413",207860,"Canada","Manitoba","Winnipeg","R6Y4T5","Male","College",0,"Single","Nova",6919.02,"Standard",2017,10,2018,6
"7414",485933,"Canada","Quebec","Montreal","H4G3T4","Male","College",0,"Single","Nova",6919.02,"Standard",2012,9,0,0
"7415",548126,"Canada","Quebec","Tremblant","H5Y2S9","Male","Bachelor",81325,"Married","Nova",6921,"Standard",2015,9,0,0
"7416",907934,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","High School or Below",52717,"Married","Nova",6921.97,"Standard",2013,4,0,0
"7417",761694,"Canada","Quebec","Quebec City","G1B3L5","Male","Bachelor",96954,"Married","Nova",6925.18,"Standard",2017,5,0,0
"7418",728586,"Canada","Ontario","Toronto","M2M7K8","Female","Bachelor",85758,"Married","Aurora",5227.1,"2018 Promotion",2018,4,0,0
"7419",740407,"Canada","Ontario","Toronto","P1J8T7","Female","Bachelor",48669,"Married","Nova",6928.6,"Standard",2018,9,0,0
"7420",185561,"Canada","Manitoba","Winnipeg","R2C0M5","Male","College",0,"Single","Nova",6933.34,"Standard",2013,3,0,0
"7421",495912,"Canada","Quebec","Montreal","H2Y2W2","Female","College",0,"Single","Nova",6933.34,"Standard",2014,8,0,0
"7422",527838,"Canada","British Columbia","Vancouver","V5R1W3","Female","College",0,"Married","Nova",6940.07,"Standard",2014,9,0,0
"7423",235709,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","College",0,"Married","Nova",6941.9,"Standard",2016,10,2018,12
"7424",777351,"Canada","British Columbia","Vancouver","V6E3D9","Female","College",0,"Single","Nova",6943.74,"Standard",2013,3,0,0
"7425",585793,"Canada","Ontario","London","M5B3E4","Male","College",0,"Single","Nova",6944.74,"Standard",2016,9,0,0
"7426",383147,"Canada","Ontario","Toronto","P2T6G3","Female","Doctor",120975,"Married","Nova",6945.02,"Standard",2015,11,0,0
"7427",653890,"Canada","British Columbia","Kelowna","V092E9","Female","College",0,"Single","Nova",6947.84,"Standard",2015,6,2016,2
"7428",475395,"Canada","Ontario","Toronto","M2Z4K1","Male","Bachelor",61614,"Single","Nova",6948.33,"Standard",2017,9,2018,5
"7429",272250,"Canada","Ontario","Ottawa","K1G4Z0","Male","Bachelor",53061,"Married","Aurora",5246.28,"2018 Promotion",2018,3,0,0
"7430",690776,"Canada","Alberta","Edmonton","T3G6Y6","Male","College",0,"Married","Nova",6948.42,"Standard",2015,5,0,0
"7431",193147,"Canada","Saskatchewan","Regina","S6J3G0","Male","College",0,"Married","Nova",6950.53,"Standard",2014,3,0,0
"7432",477787,"Canada","Ontario","Kingston","M9K2P4","Female","College",0,"Married","Nova",6950.53,"Standard",2018,1,0,0
"7433",699739,"Canada","Ontario","Ottawa","K1G4Z0","Female","College",0,"Single","Nova",6952.65,"Standard",2013,6,0,0
"7434",102207,"Canada","Quebec","Montreal","H4G3T4","Male","Bachelor",86413,"Divorced","Nova",6960.92,"Standard",2012,5,0,0
"7435",764578,"Canada","New Brunswick","Fredericton","E3B2H2","Male","Bachelor",86413,"Divorced","Nova",6960.92,"Standard",2014,3,0,0
"7436",570469,"Canada","Quebec","Montreal","H2T9K8","Male","College",0,"Married","Nova",6964.05,"Standard",2012,6,0,0
"7437",559005,"Canada","Ontario","Toronto","P1J8T7","Female","College",0,"Single","Aurora",5247.85,"2018 Promotion",2018,3,0,0
"7438",890617,"Canada","British Columbia","Vancouver","V5R1W3","Female","College",0,"Married","Nova",6966.14,"Standard",2013,6,0,0
"7439",983199,"Canada","Ontario","Toronto","P1W1K4","Female","Doctor",274508,"Married","Nova",6966.32,"Standard",2018,11,0,0
"7440",663513,"Canada","Ontario","Toronto","M1R4K3","Male","Bachelor",62521,"Married","Nova",6966.69,"Standard",2014,8,0,0
"7441",487726,"Canada","Alberta","Banff","T4V1D4","Female","College",0,"Single","Nova",6968.34,"Standard",2015,4,0,0
"7442",255623,"Canada","Quebec","Montreal","H2Y2W2","Female","Doctor",269847,"Married","Nova",6969.88,"Standard",2015,9,2016,12
"7443",982501,"Canada","Ontario","Toronto","M1R4K3","Male","College",0,"Single","Nova",6979.54,"Standard",2017,12,0,0
"7444",517129,"Canada","British Columbia","West Vancouver","V6V8Z3","Female","College",0,"Single","Nova",6980.33,"Standard",2013,9,2014,7
"7445",747655,"Canada","British Columbia","Vancouver","V6E3D9","Female","Bachelor",57397,"Married","Nova",6981.08,"Standard",2012,4,0,0
"7446",190561,"Canada","Ontario","Toronto","M2M7K8","Female","Bachelor",48324,"Married","Nova",6988.4,"Standard",2012,7,0,0
"7447",997653,"Canada","Ontario","Ottawa","K1F2R2","Male","College",0,"Single","Nova",6990.69,"Standard",2016,10,2017,6
"7448",305150,"Canada","Ontario","Toronto","M8Y4K8","Male","Bachelor",48421,"Married","Nova",6990.92,"Standard",2013,5,0,0
"7449",918053,"Canada","Ontario","Toronto","M2M7K8","Female","Bachelor",72792,"Married","Nova",6997.01,"Standard",2014,3,0,0
"7450",948831,"Canada","Ontario","Toronto","M2Z4K1","Male","College",0,"Single","Nova",7007.27,"Standard",2016,7,0,0
"7451",726684,"Canada","New Brunswick","Fredericton","E3B2H2","Male","Master",123841,"Married","Nova",7019.18,"Standard",2015,8,0,0
"7452",590936,"Canada","Quebec","Montreal","H2T9K8","Male","Bachelor",67116,"Married","Nova",7025.65,"Standard",2013,10,0,0
"7453",806348,"Canada","Ontario","Toronto","M8Y4K8","Female","College",0,"Single","Nova",7027.76,"Standard",2014,3,2018,5
