"loyalty_number","total_months","total_years","total_flights","distance","points_accumulated","points_redeemed","dollar_cost_points_redeemed","country","province","city","postal_code","gender","education","salary","marital_status","loyalty_card","clv","enrollment_type","enrollment_year","enrollment_month","cancellation_year","cancellation_month","churned","log_dollar_cost_points_redeemed","log_points_accumulated","log_points_redeemed","log_distance","log_salary","log_clv","sqrt_total_flights"
508215,24,2,5,8045,8045,0,0,"Canada","British Columbia","Vancouver","V6E3Z3","Male","Bachelor",65041,"Married","Star",4139.53,"Standard",2018,11,0,0,0,0,8.99293035250973,0,8.99293035250973,11.0827884940564,8.32857907794926,1.33856619904585
508402,24,2,24,41593,41593,1713,309,"Canada","Ontario","Toronto","M2M7K8","Male","Bachelor",64262,"Married","Aurora",8434.46,"Standard",2017,7,0,0,0,5.73657229747919,10.6357112050779,7.44658509915773,10.6357112050779,11.0707393169209,9.04019952817005,1.7941225779941
508443,24,2,0,0,0,0,0,"Canada","Manitoba","Winnipeg","R2C0M5","Female","Bachelor",93028,"Married","Aurora",5182.94,"Standard",2015,8,2016,4,1,0,0,0,0,11.4406665514841,8.55332066389106,0
508456,11,1,37,45038,67557,0,0,"Canada","British Columbia","Victoria","V106T5","Female","Bachelor",85179,"Married","Nova",2759.98,"2018 Promotion",2018,2,0,0,0,0,11.120741767168,0,10.7152840600804,11.3525219434772,7.92334096815165,1.9072456998841
508488,24,2,37,50782,50782,1033,186,"Canada","Quebec","Montreal","H2Y4R4","Female","Bachelor",88187,"Married","Star",27934.62,"Standard",2015,8,0,0,0,5.23110861685459,10.8353169318909,6.94119005506837,10.8353169318909,11.3872261783169,10.2376578560268,1.9072456998841
508501,24,2,44,74877,74877,1967,354,"Canada","Manitoba","Winnipeg","R3R3T4","Male","Bachelor",99465,"Married","Nova",4758.47,"Standard",2012,8,0,0,0,5.87211778947542,11.2236154013931,7.5847730776122,11.2236154013931,11.5075711562083,8.46789159648839,1.95106701314187
508728,24,2,0,0,0,0,0,"Canada","Ontario","Kingston","M9K2P4","Male","Bachelor",47052,"Single","Star",4744.97,"Standard",2012,11,0,0,0,0,0,0,0,10.7590299049362,8.46505111586321,0
508795,24,2,11,18282,18282,341,61,"Canada","Ontario","Trenton","K8V4B2","Female","Bachelor",61940,"Married","Nova",5643.8,"Standard",2018,1,0,0,0,4.12713438504509,9.8137269453285,5.8348107370626,9.8137269453285,11.033937598053,8.63849004637242,1.57635866787606
508821,24,2,31,50055,50055,1219,220,"Canada","Ontario","Ottawa","K1G4Z0","Male","Doctor",256940,"Married","Aurora",5300.69,"Standard",2016,7,0,0,0,5.39816270151775,10.8208976576782,7.1066061377273,10.8208976576782,12.4566017655372,8.57578091663717,1.86164870552952
508824,24,2,39,69746,69746,342,62,"Canada","Alberta","Edmonton","T3G6Y6","Male","Bachelor",77841,"Married","Aurora",5887.18,"Standard",2012,5,0,0,0,4.14313472639153,11.1526296880059,5.83773044716594,11.1526296880059,11.2624364102605,8.68070223059361,1.92064558263984
508923,24,2,24,42175,42175,1212,219,"Canada","Ontario","Sudbury","M5V1G5","Female","Bachelor",62051,"Married","Nova",6360.65,"Standard",2012,10,0,0,0,5.39362754635236,10.6496066178622,7.10085190894405,10.6496066178622,11.0357280221842,8.75804305664926,1.7941225779941
508934,24,2,29,48260,48260,1026,185,"Canada","Ontario","Toronto","M2M7K8","Female","Bachelor",94927,"Married","Nova",7247.71,"Standard",2013,9,0,0,0,5.2257466737132,10.7843790600584,6.93439720992856,10.7843790600584,11.4608739884984,8.88857880098263,1.84423354856758
509060,24,2,21,32694,32694,589,106,"Canada","Ontario","Toronto","M2M6J7","Female","Bachelor",67445,"Single","Star",5015.01,"Standard",2017,9,0,0,0,4.67282883446191,10.3949774399954,6.38012253689976,10.3949774399954,11.1190825566899,8.52039007593118,1.7581360736184
509136,24,2,39,57166,57166,384,69,"Canada","Ontario","Toronto","P5S6R4","Male","Bachelor",101933,"Married","Star",2471.53,"Standard",2014,8,0,0,0,4.24849524204936,10.9537320878068,5.95324333428778,10.9537320878068,11.53208082401,7.81299719689141,1.92064558263984
509149,24,2,19,20958,20958,421,76,"Canada","Ontario","Kingston","M9K2P4","Female","Bachelor",72400,"Married","Aurora",9415.53,"Standard",2014,10,2017,11,1,4.34380542185368,9.95032342737316,6.04500531403601,9.95032342737316,11.1899753904331,9.15022193452682,1.73081838260229
509345,24,2,25,38671,38671,1276,230,"Canada","Manitoba","Winnipeg","R6Y4T5","Female","Bachelor",85076,"Married","Star",6639.33,"Standard",2017,8,0,0,0,5.44241771052179,10.5628711029433,7.15226885603254,10.5628711029433,11.3513120077616,8.80091694003072,1.80501981651767
509474,11,1,56,105064,157596,0,0,"Canada","Quebec","Montreal","H4G3T4","Female","Bachelor",55120,"Married","Nova",7492.16,"2018 Promotion",2018,2,2018,9,1,0,11.9677964206917,0,11.5623344852278,10.9172860477581,8.92174588339938,2.01073401220414
509514,24,2,52,78262,78262,1476,266,"Canada","Quebec","Hull","J8Y3Z5","Male","Bachelor",63222,"Married","Star",5813.24,"Standard",2014,9,0,0,0,5.58724865840025,11.2678302287889,7.29776828253138,11.2678302287889,11.0544234379813,8.6680653599366,1.99255913677665
509669,11,1,34,49512,74268,337,61,"Canada","Nova Scotia","Halifax","B3C2M8","Female","Doctor",283497,"Divorced","Star",2359.42,"2018 Promotion",2018,2,0,0,0,4.12713438504509,11.215448916186,5.82304589548302,10.8099905403392,12.5549603474513,7.76659484828726,1.88556306218843
509686,24,2,39,56512,56512,863,156,"Canada","British Columbia","Dawson Creek","U5I4F1","Male","Bachelor",85232,"Married","Nova",5630.79,"Standard",2016,11,0,0,0,5.05624580534831,10.9422259791638,6.76157276880406,10.9422259791638,11.3531439617705,8.63618261021089,1.92064558263984
509714,24,2,52,78819,78819,945,170,"Canada","British Columbia","Vancouver","V6E3D9","Male","Bachelor",69317,"Divorced","Nova",7957.63,"Standard",2012,6,0,0,0,5.14166355650266,11.274922050749,6.85224256905188,11.274922050749,11.1464598917111,8.98201215347294,1.99255913677665
509746,24,2,28,51139,51139,852,154,"Canada","Ontario","Toronto","P2T6G3","Male","Bachelor",88198,"Married","Star",5583.58,"Standard",2014,12,0,0,0,5.04342511691925,10.8423222488452,6.74875954749168,10.8423222488452,11.3873509040621,8.62776450724312,1.83501929962234
509810,24,2,32,37572,37572,422,76,"Canada","Ontario","Toronto","M8Y4K8","Male","Bachelor",53729,"Single","Nova",19014.48,"Standard",2015,7,0,0,0,4.34380542185368,10.534040986325,6.04737217904628,10.534040986325,10.8917267837229,9.85300866327279,1.86989506696672
509962,24,2,30,46565,46565,0,0,"Canada","Ontario","Toronto","M8Y4K8","Female","Bachelor",54205,"Married","Nova",2841.44,"Standard",2012,6,0,0,0,0,10.7486259400822,0,10.7486259400822,10.9005468824078,7.95241811722249,1.85310204912874
509965,24,2,37,58237,58237,559,101,"Canada","British Columbia","West Vancouver","V6V8Z3","Male","Bachelor",62259,"Married","Nova",3746.75,"Standard",2015,2,0,0,0,4.62497281328427,10.9722933416216,6.3279367837292,10.9722933416216,11.0390744439956,8.22891093889242,1.9072456998841
510182,24,2,24,43570,43570,326,59,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","Bachelor",58565,"Married","Aurora",11760.88,"Standard",2015,3,0,0,0,4.0943445622221,10.6821470704203,5.78996017089725,10.6821470704203,10.977909602403,9.37261907262132,1.7941225779941
510224,24,2,37,48173,48173,2076,374,"Canada","Ontario","Toronto","P1W1K4","Female","Bachelor",72409,"Married","Nova",5380.9,"Standard",2015,1,0,0,0,5.92692602597041,10.7825747354127,7.63867982387611,10.7825747354127,11.1900996903829,8.59079675066087,1.9072456998841
510264,24,2,13,14339,14339,578,104,"Canada","British Columbia","Dawson Creek","U5I4F1","Female","Bachelor",101352,"Married","Star",3808.12,"Standard",2018,1,0,0,0,4.65396035015752,9.57080811415361,6.361302477573,9.57080811415361,11.5263647518367,8.2451534703142,1.6245175682692
510329,24,2,38,63902,63902,830,149,"Canada","Manitoba","Winnipeg","R3R3T4","Female","Bachelor",81857,"Married","Nova",8238.46,"Standard",2015,5,0,0,0,5.01063529409626,11.0651215876204,6.72262979485545,11.0651215876204,11.3127413177909,9.01669008677549,1.91404327174953
510440,24,2,23,31548,31548,895,161,"Canada","British Columbia","Vancouver","V6E3D9","Male","Bachelor",50004,"Divorced","Star",2576.38,"Standard",2015,5,0,0,0,5.08759633523238,10.359297171746,6.79794041297493,10.359297171746,10.8198782794106,7.85452865806629,1.78270968762386
510502,24,2,35,40552,40552,641,115,"Canada","British Columbia","Vancouver","V6E3Z3","Female","Bachelor",103331,"Married","Nova",5755.54,"Standard",2017,3,0,0,0,4.75359019110636,10.6103650395443,6.46458830368996,10.6103650395443,11.5457023844842,8.6580918787563,1.89301847282485
510513,24,2,36,45157,45157,0,0,"Canada","British Columbia","Vancouver","V1E4R6","Female","Bachelor",78112,"Married","Aurora",5686.92,"Standard",2014,8,0,0,0,0,10.7179227303033,0,10.7179227303033,11.265911775241,8.64609990668656,1.90024154060588
510865,24,2,39,56275,56275,1653,297,"Canada","Quebec","Montreal","H2T9K8","Male","Doctor",99050,"Married","Nova",22712.02,"Standard",2016,1,0,0,0,5.6970934865054,10.9380234354971,7.41095187558364,10.9380234354971,11.5033901479869,10.030693607324,1.92064558263984
511053,24,2,26,40795,40795,802,145,"Canada","Ontario","Toronto","M2M7K8","Male","Bachelor",62518,"Married","Star",4023.81,"Standard",2015,3,0,0,0,4.98360662170834,10.6163393163704,6.68835471394676,10.6163393163704,11.0432257895259,8.30023298376953,1.81544398591759
511226,11,1,52,70202,105303,849,153,"Canada","British Columbia","Vancouver","V6E3Z3","Male","Bachelor",103151,"Single","Aurora",8622.84,"2018 Promotion",2018,3,0,0,0,5.03695260241363,11.5646066841052,6.74523634948436,11.1591463241435,11.5439589075504,9.06228574010098,1.99255913677665
511253,24,2,23,43374,43374,1455,262,"Canada","British Columbia","Whistler","V6T1Y8","Female","Doctor",99050,"Married","Star",22712.02,"Standard",2013,8,0,0,0,5.57215403217776,10.6776385172492,7.28344822875663,10.6776385172492,11.5033901479869,10.030693607324,1.78270968762386
511302,24,2,46,66693,66693,1393,250,"Canada","Quebec","Quebec City","G1B3L5","Male","Bachelor",93278,"Married","Nova",3274.04,"Standard",2014,8,0,0,0,5.52545293913178,11.107870272835,7.23993259132047,11.107870272835,11.4433502811152,8.09408536173522,1.96217929907286
511437,24,2,11,13522,13522,784,141,"Canada","Quebec","Hull","J8Y3Z5","Male","Bachelor",48080,"Single","Aurora",16407.66,"Standard",2018,6,0,0,0,4.95582705760126,9.51214721847336,6.66568371778241,9.51214721847336,10.7806423676617,9.70556452322408,1.57635866787606
511444,24,2,28,32096,32096,1068,192,"Canada","Quebec","Montreal","H2Y4R4","Female","Bachelor",49977,"Married","Nova",3207.47,"Standard",2016,2,0,0,0,5.26269018890489,10.3765178468067,6.97447891102505,10.3765178468067,10.8193381875819,8.07354946698323,1.83501929962234
511483,24,2,7,13196,13196,0,0,"Canada","British Columbia","Vancouver","V6E3D9","Female","Bachelor",57236,"Married","Star",6886.32,"Standard",2018,7,0,0,0,0,9.48774481001683,0,9.48774481001683,10.9549558213954,8.83743731881839,1.44202688660088
511541,24,2,30,38282,38282,0,0,"Canada","Saskatchewan","Regina","S1J3C5","Female","Bachelor",61431,"Married","Nova",3313.01,"Standard",2017,8,0,0,0,0,10.5527612124021,0,10.5527612124021,11.0256861510104,8.10591421548346,1.85310204912874
511573,24,2,35,52836,52836,1590,287,"Canada","British Columbia","Vancouver","V6E3D9","Female","Bachelor",53452,"Married","Star",2480.53,"Standard",2016,8,0,0,0,5.66296048013595,10.8749669818542,7.37211802833779,10.8749669818542,10.8865580420998,7.81663058441644,1.89301847282485
511584,24,2,48,65398,65398,326,59,"Canada","Nova Scotia","Halifax","B3C2M8","Female","Bachelor",70465,"Married","Star",10248.9,"Standard",2012,10,0,0,0,4.0943445622221,11.0882622468085,5.78996017089725,11.0882622468085,11.1628856029675,9.2350232284214,1.97276970224875
511626,24,2,0,0,0,0,0,"Canada","British Columbia","Whistler","V6T1Y8","Female","Bachelor",70744,"Married","Star",2471.08,"Standard",2018,11,0,0,0,0,0,0,0,11.1668371416301,7.81281518051347,0
511765,24,2,27,35223,35223,1065,192,"Canada","Ontario","Toronto","P1L8X8","Female","Bachelor",88479,"Married","Star",21914.41,"Standard",2013,7,0,0,0,5.26269018890489,10.4694829474356,6.97166860472579,10.4694829474356,11.3905318167562,9.99494532132495,1.82543269122014
511835,24,2,4,7968,7968,0,0,"Canada","Quebec","Quebec City","G1B3L5","Female","Bachelor",55513,"Married","Nova",9009.22,"Standard",2018,11,0,0,0,0,8.98331429339775,0,8.98331429339775,10.9243905201765,9.10611476761838,1.26863624117952
511875,24,2,35,50152,50152,830,150,"Canada","British Columbia","Vancouver","V5R1W3","Male","Bachelor",60005,"Married","Nova",16794.31,"Standard",2015,12,0,0,0,5.01727983681492,10.8228336121393,6.72262979485545,10.8228336121393,11.0021998362046,9.72885495975042,1.89301847282485
511922,24,2,25,34875,34875,511,92,"Canada","New Brunswick","Fredericton","E3B2H2","Female","Bachelor",98548,"Married","Star",7648.26,"Standard",2017,8,0,0,0,4.53259949315326,10.4595541925477,6.23832462503951,10.4595541925477,11.4983091653959,8.94236419011559,1.80501981651767
511981,24,2,6,4584,4584,435,78,"Canada","Quebec","Montreal","H2T2J6","Female","Bachelor",49065,"Married","Nova",4841.06,"Standard",2014,2,2017,4,1,4.36944785246702,8.43054538469057,6.07764224334903,8.43054538469057,10.80092160956,8.48509552899496,1.39495883417946
512097,24,2,44,66410,66410,685,123,"Canada","British Columbia","Vancouver","V5R1W3","Male","High School or Below",76948,"Married","Nova",18474.71,"Standard",2016,8,0,0,0,4.82028156560504,11.1036179843946,6.53087762772588,11.1036179843946,11.250898143731,9.82421217538921,1.95106701314187
512169,24,2,0,0,0,0,0,"Canada","New Brunswick","Moncton","E1A2A7","Female","Bachelor",99788,"Married","Aurora",20096.89,"Standard",2014,8,2016,1,1,0,0,0,0,11.510813235784,9.90837011341251,0
512177,24,2,30,45704,45704,983,177,"Canada","Ontario","Toronto","M8Y4K8","Female","Bachelor",99850,"Single","Star",20395.97,"Standard",2014,7,0,0,0,5.18178355029209,10.7299629800879,6.89162589705225,10.7299629800879,11.5114343538163,9.92314163938896,1.85310204912874
512179,24,2,36,63335,63335,976,175,"Canada","Quebec","Montreal","H2T9K8","Male","Bachelor",96575,"Divorced","Nova",6186.5,"Standard",2013,9,0,0,0,5.17048399503815,11.0562091668513,6.88448665204278,11.0562091668513,11.4780855421275,8.73028640687695,1.90024154060588
512191,24,2,30,48748,48748,1018,184,"Canada","Alberta","Peace River","T9O2W2","Female","Bachelor",70152,"Single","Star",2665.45,"Standard",2012,10,0,0,0,5.22035582507832,10.7944399633951,6.92657703322272,10.7944399633951,11.1584338501187,7.8885032786929,1.85310204912874
512219,24,2,41,69743,69743,481,87,"Canada","Nova Scotia","Halifax","B3C2M8","Female","Doctor",166305,"Married","Nova",9560.05,"Standard",2015,1,0,0,0,4.47733681447821,11.1525866744782,6.1779441140506,11.1525866744782,12.0215847439048,9.16545283265027,1.93330536084794
512284,24,2,35,53485,53485,540,97,"Canada","Alberta","Calgary","T3E2V9","Female","Bachelor",80529,"Divorced","Nova",10747.03,"Standard",2017,8,0,0,0,4.58496747867057,10.8871752163963,6.29341927884648,10.8871752163963,11.2963850647896,9.28247776094846,1.89301847282485
512296,24,2,91,123771,123771,2364,425,"Canada","Alberta","Edmonton","T9G1W3","Male","Bachelor",102279,"Married","Nova",3694.14,"Standard",2017,3,0,0,0,6.05443934626937,11.7261964424081,7.76853330092603,11.7261964424081,11.5354694294051,8.21477372170377,2.12644975888194
512358,11,1,56,91648,137472,819,147,"Canada","British Columbia","Vancouver","V6E3D9","Female","Bachelor",61026,"Single","Aurora",15512.56,"2018 Promotion",2018,4,0,0,0,4.99721227376411,11.8311828131705,6.7093043402583,11.4257213421336,11.0190716681776,9.64946975916867,2.01073401220414
512426,24,2,31,43384,43384,934,168,"Canada","British Columbia","Vancouver","V5R1W3","Female","High School or Below",62915,"Divorced","Star",26730.06,"Standard",2013,4,0,0,0,5.12989871492307,10.6778690382276,6.84054652928869,10.6778690382276,11.0495557823605,10.1935814641641,1.86164870552952
512471,24,2,26,41523,41523,1925,347,"Canada","Quebec","Montreal","H2T9K8","Male","Bachelor",102779,"Divorced","Aurora",35444.31,"Standard",2015,8,0,0,0,5.85220247977447,10.6340268523131,7.56320059235807,10.6340268523131,11.5403460605462,10.4757462241953,1.81544398591759
512580,24,2,18,20892,20892,0,0,"Canada","Ontario","Toronto","M2M6J7","Male","High School or Below",63745,"Divorced","Star",5097.53,"Standard",2017,6,2018,2,1,0,9.94716945362225,0,9.94716945362225,11.0626617159541,8.53670754187052,1.71593676432625
512599,24,2,24,33803,33803,437,79,"Canada","British Columbia","Vancouver","V5R1W3","Female","High School or Below",65946,"Married","Star",7956.15,"Standard",2014,10,0,0,0,4.38202663467388,10.4283344176644,6.08221891037645,10.4283344176644,11.096606668104,8.98182617452573,1.7941225779941
512615,24,2,49,78002,78002,1361,245,"Canada","Ontario","Kingston","M9K2P4","Male","Bachelor",55583,"Married","Star",13452.19,"Standard",2015,9,0,0,0,5.50533153593236,11.2645025664706,7.21670948670946,11.2645025664706,10.9256506690408,9.5069715316297,1.97788346608898
512640,24,2,35,56563,56563,747,134,"Canada","Manitoba","Winnipeg","R2C0M5","Female","Bachelor",89847,"Divorced","Nova",2840.3,"Standard",2018,5,0,0,0,4.90527477843843,10.9431280194277,6.61740297797448,10.9431280194277,11.4058746326429,7.95201697290017,1.89301847282485
512869,24,2,43,60932,60932,1878,337,"Canada","Quebec","Quebec City","G1B3L5","Female","Bachelor",72769,"Married","Star",8679.8,"Standard",2014,4,0,0,0,5.82304589548302,11.0175301788596,7.53849499941346,11.0175301788596,11.1950590613411,9.068868969306,1.94529936871379
512897,24,2,33,49637,49637,876,158,"Canada","Newfoundland","St. John's","A1C6H9","Female","Master",114551,"Single","Star",4334.06,"Standard",2017,4,0,0,0,5.06890420222023,10.8125119484182,6.77650699237218,10.8125119484182,11.6487841473538,8.37449072994931,1.87786062438514
513000,24,2,7,8059,8059,0,0,"Canada","Manitoba","Winnipeg","R6Y4T5","Male","Bachelor",63901,"Married","Aurora",5000.62,"Standard",2018,9,0,0,0,0,8.99466883550067,0,8.99466883550067,11.0651059387804,8.51751713893957,1.44202688660088
513081,24,2,24,35692,35692,2148,388,"Canada","Alberta","Edmonton","T9G1W3","Female","Bachelor",98320,"Married","Star",4037.5,"Standard",2015,11,0,0,0,5.96357934361845,10.4827098701105,7.67275789664251,10.4827098701105,11.4959929150588,8.30362861488235,1.7941225779941
513099,24,2,26,40389,40389,803,145,"Canada","Ontario","Toronto","M1R4K3","Male","Bachelor",83221,"Single","Star",2540.41,"Standard",2014,3,0,0,0,4.98360662170834,10.6063375085575,6.68959926917897,10.6063375085575,11.3292670149326,7.84047432410176,1.81544398591759
513123,24,2,33,46465,46465,300,54,"Canada","Ontario","Toronto","M2Z4K1","Male","Bachelor",68366,"Married","Aurora",16477.77,"Standard",2015,2,0,0,0,4.00733318523247,10.7464761413352,5.70711026474888,10.7464761413352,11.1326455310509,9.70982816475573,1.87786062438514
513125,24,2,29,32500,32500,471,85,"Canada","Quebec","Quebec City","G1B3L5","Female","Bachelor",52545,"Married","Nova",7154.09,"Standard",2014,9,0,0,0,4.45434729625351,10.3890261370752,6.15697898558556,10.3890261370752,10.8694442554251,8.87557927052779,1.84423354856758
513170,24,2,38,64001,64001,655,118,"Canada","Ontario","Toronto","M2M7K8","Male","Bachelor",47412,"Married","Star",2459.17,"Standard",2014,7,0,0,0,4.77912349311153,11.0666696118535,6.48616078894409,11.0666696118535,10.7666517316837,7.80798573222978,1.91404327174953
